sample_id,latitude,longitude,date,area_hectares,tree_count,trees_per_hectare,density_category,dominant_species,ndvi,nir,red,green,blue,gndvi,nir_red_ratio,green_red_ratio,nir_std,texture,canopy_density,forest_type,elevation_m,slope_degrees,source,quality_score
dang_0105,20.893462,73.629896,2024-03-07,1.0,167,167.69,very_dense,Teak,0.7093,0.5765,0.2369,0.2721,0.1415,0.3587,2.433,1.1482,0.0959,0.2872,83.18,Tropical Deciduous,274.2,31.0,DAIICT_Study_2019,0.8991375043074631
dang_0106,20.682964,73.705502,2024-03-14,1.0,147,147.08,very_dense,Teak,0.7581,0.6,0.1474,0.1701,0.1219,0.5582,4.0667,1.1527,0.1686,0.2746,87.02,Tropical Deciduous,738.0,11.3,Satellite_Analysis,0.816690414014871
dang_0107,20.59728,73.527845,2024-03-04,1.0,154,154.86,very_dense,Teak,0.7399,0.6,0.178,0.1899,0.0949,0.5191,3.3695,1.0665,0.0691,0.3594,76.09,Teak Plantation,920.2,21.5,Satellite_Analysis,0.9444270780652078
dang_0108,20.981492,73.562678,2024-03-17,1.0,166,166.35,very_dense,Teak,0.8414,0.6,0.1052,0.1919,0.173,0.5153,5.6972,1.8222,0.088,0.3344,90.63,Tropical Deciduous,517.0,15.8,FSI_Report_2017,0.8634575235294193
dang_0109,20.724999,73.943554,2024-03-05,1.0,169,169.5,very_dense,Kudi,0.7768,0.6,0.1211,0.1627,0.1516,0.5732,4.9498,1.3424,0.0608,0.1214,70.3,Teak Plantation,850.6,12.4,FSI_Report_2017,0.8646209350014059
dang_0110,20.889382,73.831175,2024-03-28,1.0,154,154.19,very_dense,Teak,0.7618,0.6,0.2045,0.1603,0.1224,0.5782,2.9324,0.7835,0.0624,0.2544,92.47,Teak Plantation,366.5,34.2,Field_Survey_2024,0.9746150880160884
dang_0111,20.625971,73.627521,2024-03-09,1.0,165,165.76,very_dense,Teak,0.7795,0.5719,0.213,0.2698,0.1093,0.3589,2.684,1.2662,0.197,0.2806,84.56,Teak Plantation,921.2,23.0,FSI_Report_2017,0.967836795744367
dang_0112,20.967217,73.609172,2024-03-25,1.0,155,155.04,very_dense,Teak,0.7825,0.6,0.1316,0.1911,0.1728,0.5169,4.5553,1.4506,0.1514,0.2488,70.32,Teak Plantation,787.9,11.1,Satellite_Analysis,0.8324625171750641
dang_0113,20.77238,73.818315,2024-03-30,1.0,158,158.42,very_dense,Teak,0.8263,0.6,0.1798,0.2484,0.0977,0.4143,3.336,1.3812,0.1318,0.3954,93.43,Tropical Deciduous,306.6,4.6,Field_Survey_2024,0.7823331995925089
dang_0114,20.604714,73.752125,2024-03-24,1.0,153,153.7,very_dense,Kalam,0.762,0.6,0.1957,0.2418,0.0906,0.4255,3.0637,1.2346,0.0727,0.1281,84.43,Teak Plantation,562.1,5.6,DAIICT_Study_2019,0.8249033484239616
dang_0115,20.872671,73.943041,2024-03-04,1.0,143,143.97,very_dense,Kalam,0.7602,0.6,0.1423,0.2333,0.1533,0.4401,4.2124,1.6377,0.1424,0.1564,78.88,Teak Plantation,676.5,0.2,Field_Survey_2024,0.7570111498716192
dang_0116,20.874711,73.597921,2024-03-02,1.0,170,170.35,very_dense,Teak,0.8018,0.6,0.1937,0.2205,0.1302,0.4624,3.0965,1.1382,0.0687,0.2156,86.08,Teak Plantation,356.3,4.8,Field_Survey_2024,0.75477661394339
dang_0117,20.586888,73.509777,2024-03-14,1.0,154,154.22,very_dense,Teak,0.8191,0.6,0.1631,0.2221,0.1442,0.4595,3.6769,1.3613,0.0597,0.274,84.04,Tropical Deciduous,723.3,23.7,Satellite_Analysis,0.8409700913378264
dang_0118,20.914948,73.748263,2024-03-14,1.0,145,145.96,very_dense,Teak,0.8043,0.6,0.2069,0.1815,0.1625,0.5355,2.8985,0.8767,0.128,0.212,73.06,Teak Plantation,374.1,13.0,FSI_Report_2017,0.9664345592203638
dang_0119,20.88529,73.867897,2024-03-22,1.0,165,165.7,very_dense,Kalam,0.7632,0.6,0.1996,0.1678,0.121,0.5629,3.0044,0.84,0.176,0.2151,84.3,Tropical Deciduous,325.3,12.7,DAIICT_Study_2019,0.9504121884834078
dang_0120,20.508672,73.917752,2024-03-13,1.0,167,167.91,very_dense,Teak,0.8394,0.6,0.1038,0.2779,0.1026,0.3668,5.7758,2.6753,0.1065,0.2385,82.02,Tropical Deciduous,1040.5,24.7,Field_Survey_2024,0.8676318518010533
dang_0121,20.954955,73.957243,2024-03-24,1.0,169,169.18,very_dense,Teak,0.8148,0.6,0.1666,0.1703,0.1551,0.5578,3.5998,1.0218,0.1485,0.387,71.72,Tropical Deciduous,418.1,9.2,FSI_Report_2017,0.880002067669291
dang_0122,20.622995,73.633232,2024-03-22,1.0,157,157.16,very_dense,Kudi,0.8267,0.6,0.1176,0.278,0.0847,0.3668,5.0967,2.3612,0.143,0.2686,78.65,Tropical Deciduous,883.3,3.0,FSI_Report_2017,0.751364704251593
dang_0123,20.774563,73.560056,2024-03-16,1.0,177,177.47,very_dense,Sadad,0.7078,0.5666,0.1637,0.2596,0.1781,0.3715,3.4597,1.5853,0.0885,0.2963,74.95,Tropical Deciduous,590.7,34.0,Field_Survey_2024,0.799565265841766
dang_0124,20.554281,73.571879,2024-03-04,1.0,156,156.72,very_dense,Teak,0.7133,0.5964,0.1905,0.2971,0.1027,0.3349,3.1287,1.5585,0.1106,0.2628,89.79,Tropical Deciduous,732.3,7.9,Satellite_Analysis,0.7556980491949082
dang_0125,20.567909,73.832607,2024-03-25,1.0,166,166.76,very_dense,Teak,0.7693,0.6,0.1843,0.2318,0.0862,0.4426,3.2539,1.2572,0.1269,0.3419,81.48,Tropical Deciduous,897.0,7.0,FSI_Report_2017,0.9235440925199392
dang_0126,20.663918,73.879657,2024-03-22,1.0,140,140.72,very_dense,Teak,0.7189,0.5973,0.1505,0.1883,0.1747,0.5205,3.9668,1.2507,0.134,0.3252,83.95,Tropical Deciduous,239.4,12.0,FSI_Report_2017,0.7834985330860945
dang_0127,20.9014,73.684053,2024-03-23,1.0,172,172.88,very_dense,Teak,0.7571,0.6,0.2193,0.1806,0.1323,0.5373,2.7344,0.8229,0.0931,0.3379,84.44,Teak Plantation,908.0,13.9,Satellite_Analysis,0.9498808335696679
dang_0128,20.57653,73.848726,2024-03-12,1.0,146,146.64,very_dense,Teak,0.792,0.6,0.2021,0.1753,0.1307,0.5477,2.9672,0.867,0.1397,0.11,79.09,Teak Plantation,929.4,11.0,Field_Survey_2024,0.8979645921454313
dang_0129,20.931092,73.554798,2024-03-11,1.0,160,160.21,very_dense,Kher,0.8451,0.6,0.1949,0.2502,0.1435,0.4114,3.0771,1.2831,0.0749,0.3646,80.69,Tropical Deciduous,162.0,19.6,DAIICT_Study_2019,0.8027662955986141
dang_0130,20.948028,73.535362,2024-03-05,1.0,178,178.94,very_dense,Sadad,0.7505,0.58,0.2167,0.1666,0.156,0.5536,2.6756,0.7686,0.1982,0.3704,86.29,Tropical Deciduous,391.6,28.7,Satellite_Analysis,0.7862756729291475
dang_0131,20.620354,73.552409,2024-03-26,1.0,144,144.03,very_dense,Teak,0.736,0.5558,0.164,0.2176,0.1549,0.4373,3.3869,1.3257,0.1477,0.2863,78.81,Teak Plantation,597.7,34.3,Field_Survey_2024,0.8943536812123022
dang_0132,20.839425,73.66025,2024-03-08,1.0,140,140.15,very_dense,Teak,0.8023,0.5981,0.1749,0.2988,0.0873,0.3337,3.4184,1.7077,0.0616,0.2021,91.66,Tropical Deciduous,492.4,2.4,Field_Survey_2024,0.9571925054649344
dang_0133,20.881567,73.954304,2024-03-17,1.0,170,170.64,very_dense,Teak,0.8183,0.6,0.1305,0.2861,0.1471,0.3542,4.5925,2.1897,0.1341,0.1333,81.18,Tropical Deciduous,971.3,19.1,DAIICT_Study_2019,0.9152228503503077
dang_0134,20.552569,73.709781,2024-03-25,1.0,156,156.86,very_dense,Kher,0.7041,0.6,0.1515,0.2562,0.1773,0.4016,3.9572,1.6894,0.1739,0.3098,90.99,Teak Plantation,740.3,19.6,Field_Survey_2024,0.8301657298687768
dang_0135,20.818581,73.723655,2024-03-24,1.0,168,168.15,very_dense,Teak,0.7811,0.5783,0.1399,0.1519,0.1269,0.584,4.1321,1.085,0.0952,0.2795,77.43,Tropical Deciduous,856.0,1.7,Satellite_Analysis,0.8850982269117889
dang_0136,20.835177,73.796535,2024-03-09,1.0,179,179.56,very_dense,Kalam,0.7939,0.6,0.1956,0.1928,0.1229,0.5136,3.0653,0.985,0.0902,0.3367,84.33,Teak Plantation,389.7,7.7,DAIICT_Study_2019,0.8214751899356569
dang_0137,20.762854,73.511594,2024-03-03,1.0,173,173.17,very_dense,Sadad,0.8318,0.6,0.1522,0.2146,0.1117,0.4731,3.9398,1.4089,0.1152,0.3322,85.05,Teak Plantation,571.2,21.2,Field_Survey_2024,0.9798044003590916
dang_0138,20.852846,73.615687,2024-03-07,1.0,145,145.27,very_dense,Teak,0.7351,0.6,0.2265,0.1894,0.1072,0.5201,2.6474,0.8357,0.1209,0.3952,76.72,Tropical Deciduous,996.9,0.1,FSI_Report_2017,0.9222330133462258
dang_0139,20.956714,73.616411,2024-03-10,1.0,178,178.86,very_dense,Teak,0.7497,0.598,0.1447,0.2416,0.1081,0.4244,4.13,1.6686,0.081,0.255,70.14,Tropical Deciduous,358.1,1.3,FSI_Report_2017,0.8913077771440533
dang_0140,20.903552,73.785772,2024-03-30,1.0,155,155.87,very_dense,Teak,0.7067,0.5518,0.2197,0.1927,0.1618,0.4823,2.5107,0.8768,0.1297,0.364,84.37,Tropical Deciduous,791.6,1.6,DAIICT_Study_2019,0.8473496028361407
dang_0141,20.580208,73.693172,2024-03-19,1.0,156,156.44,very_dense,Kudi,0.8361,0.6,0.1599,0.1964,0.1624,0.5067,3.7489,1.2272,0.1933,0.3464,70.04,Teak Plantation,198.6,9.0,FSI_Report_2017,0.8921750267596982
dang_0142,20.844707,73.553194,2024-03-30,1.0,172,172.01,very_dense,Teak,0.7994,0.5889,0.1698,0.2324,0.17,0.4339,3.4657,1.368,0.1106,0.1963,88.75,Tropical Deciduous,763.8,22.6,Satellite_Analysis,0.828571694367487
dang_0143,20.751143,73.565588,2024-03-09,1.0,164,164.5,very_dense,Teak,0.8311,0.6,0.1127,0.2854,0.0866,0.3553,5.3173,2.529,0.1301,0.1426,70.29,Tropical Deciduous,430.3,17.0,DAIICT_Study_2019,0.756638913075347
dang_0144,20.5588,73.778958,2024-03-25,1.0,169,169.17,very_dense,Teak,0.7978,0.6,0.1799,0.2145,0.1473,0.4733,3.3334,1.1916,0.0913,0.1919,89.72,Tropical Deciduous,908.5,28.8,Satellite_Analysis,0.8408703601420255
dang_0145,20.715039,73.65708,2024-03-16,1.0,140,140.49,very_dense,Kudi,0.7555,0.556,0.1626,0.2289,0.1312,0.4168,3.4167,1.4063,0.0748,0.2937,71.12,Teak Plantation,1049.3,11.9,DAIICT_Study_2019,0.9640105885033694
dang_0146,20.499804,73.69114,2024-03-27,1.0,156,156.39,very_dense,Teak,0.7467,0.6,0.1866,0.2047,0.1018,0.4912,3.2142,1.0965,0.1982,0.2362,87.21,Tropical Deciduous,611.3,1.0,DAIICT_Study_2019,0.8940492517979891
dang_0147,20.691308,73.514822,2024-03-22,1.0,177,177.03,very_dense,Kher,0.7621,0.5968,0.1527,0.1721,0.1288,0.5524,3.9063,1.1262,0.0695,0.3506,79.26,Tropical Deciduous,600.3,15.5,Satellite_Analysis,0.7693098117063074
dang_0148,20.541145,73.803476,2024-03-30,1.0,155,155.58,very_dense,Teak,0.7578,0.5887,0.1768,0.1731,0.1354,0.5455,3.3282,0.9787,0.1313,0.3286,90.84,Tropical Deciduous,437.2,9.1,FSI_Report_2017,0.9535485310808559
dang_0149,20.670124,73.632367,2024-03-12,1.0,173,173.23,very_dense,Teak,0.7817,0.5856,0.1738,0.3,0.0951,0.3225,3.3676,1.7251,0.1725,0.1622,89.56,Teak Plantation,435.5,11.4,Field_Survey_2024,0.8118412153485484
dang_0150,20.867144,73.57022,2024-03-05,1.0,159,159.02,very_dense,Teak,0.7815,0.5916,0.212,0.2864,0.1522,0.3476,2.7899,1.3506,0.13,0.361,73.27,Teak Plantation,268.6,27.8,FSI_Report_2017,0.8060669834090273
dang_0151,20.975313,73.570633,2024-03-19,1.0,160,160.52,very_dense,Kalam,0.7141,0.6,0.185,0.1954,0.1291,0.5087,3.2419,1.0556,0.1284,0.2688,81.03,Teak Plantation,1022.8,12.7,Field_Survey_2024,0.8183309228194737
dang_0152,20.727718,73.720409,2024-03-15,1.0,170,170.58,very_dense,Kudi,0.786,0.6,0.1342,0.1664,0.1654,0.5657,4.4663,1.2386,0.1159,0.3541,92.33,Tropical Deciduous,989.3,15.7,DAIICT_Study_2019,0.8827565143089702
dang_0153,20.966354,73.504717,2024-03-22,1.0,167,167.51,very_dense,Teak,0.8084,0.6,0.1209,0.1949,0.1159,0.5095,4.9578,1.6105,0.1707,0.1836,75.27,Teak Plantation,158.4,34.9,Field_Survey_2024,0.8752782614898146
dang_0154,20.64586,73.502276,2024-03-01,1.0,153,153.67,very_dense,Kalam,0.7949,0.5839,0.1121,0.2906,0.1622,0.3354,5.2044,2.59,0.1714,0.3653,87.5,Tropical Deciduous,529.1,25.3,FSI_Report_2017,0.8630251635632628
dang_0155,20.508828,73.65061,2024-03-08,1.0,144,144.44,very_dense,Sadad,0.8212,0.6,0.1109,0.2933,0.1323,0.3433,5.4073,2.643,0.0949,0.1231,82.52,Teak Plantation,821.7,1.8,FSI_Report_2017,0.9150334786079042
dang_0156,20.646201,73.613121,2024-03-07,1.0,156,156.05,very_dense,Teak,0.7439,0.5616,0.1535,0.1533,0.1383,0.571,3.6571,0.9984,0.1763,0.2647,75.48,Tropical Deciduous,353.9,14.6,Field_Survey_2024,0.8228036782070406
dang_0157,20.86155,73.935662,2024-03-10,1.0,163,163.43,very_dense,Teak,0.7937,0.5834,0.1801,0.1863,0.1514,0.5159,3.2367,1.0335,0.1734,0.3412,83.81,Tropical Deciduous,285.7,27.1,FSI_Report_2017,0.9298748399616592
dang_0158,20.640612,73.563025,2024-03-02,1.0,168,168.87,very_dense,Teak,0.7407,0.5847,0.1381,0.1784,0.1583,0.5324,4.2321,1.291,0.1573,0.278,92.39,Tropical Deciduous,593.6,11.9,Satellite_Analysis,0.7903239860270778
dang_0159,20.968639,73.915219,2024-03-11,1.0,150,150.82,very_dense,Teak,0.8264,0.6,0.181,0.2838,0.1234,0.3578,3.3136,1.5672,0.1865,0.2132,94.1,Tropical Deciduous,802.7,17.3,DAIICT_Study_2019,0.9300027814877121
dang_0160,20.853467,73.497218,2024-03-23,1.0,150,150.17,very_dense,Teak,0.8313,0.6,0.1284,0.1694,0.1476,0.5595,4.6676,1.3181,0.1916,0.1807,81.89,Teak Plantation,1099.5,3.7,DAIICT_Study_2019,0.902676324207565
dang_0161,20.935631,73.736934,2024-03-16,1.0,148,148.36,very_dense,Teak,0.7553,0.5902,0.1286,0.2651,0.1217,0.38,4.584,2.0594,0.1733,0.3551,75.3,Teak Plantation,598.7,30.8,FSI_Report_2017,0.9071379111959449
dang_0162,20.804713,73.645102,2024-03-24,1.0,177,177.23,very_dense,Sadad,0.7189,0.6,0.2318,0.1578,0.1482,0.5834,2.5873,0.6806,0.1202,0.2738,72.13,Tropical Deciduous,783.5,28.8,Field_Survey_2024,0.8607572813392698
dang_0163,20.547062,73.844733,2024-03-13,1.0,155,155.16,very_dense,Teak,0.7506,0.5523,0.1373,0.212,0.1293,0.4451,4.0209,1.5438,0.1106,0.2593,84.88,Tropical Deciduous,590.9,33.7,DAIICT_Study_2019,0.9034103525165988
dang_0164,20.654609,73.88842,2024-03-15,1.0,148,148.79,very_dense,Sadad,0.7197,0.6,0.1916,0.1615,0.1183,0.5758,3.1296,0.8422,0.1052,0.1545,80.89,Tropical Deciduous,474.7,25.9,FSI_Report_2017,0.7683533207086752
dang_0165,20.785891,73.783761,2024-03-21,1.0,165,165.86,very_dense,Teak,0.8461,0.6,0.0985,0.2848,0.1583,0.3562,6.0839,2.8877,0.1671,0.2374,79.95,Tropical Deciduous,212.4,8.0,FSI_Report_2017,0.9458567569213545
dang_0166,20.875579,73.735838,2024-03-26,1.0,163,163.29,very_dense,Teak,0.8485,0.6,0.1485,0.2476,0.1445,0.4156,4.0373,1.6664,0.1342,0.3331,75.12,Teak Plantation,738.7,31.4,Satellite_Analysis,0.7627758637021586
dang_0167,20.636535,73.993974,2024-03-08,1.0,165,165.44,very_dense,Teak,0.7582,0.6,0.1485,0.2018,0.1717,0.4966,4.0371,1.3577,0.0936,0.241,92.25,Teak Plantation,209.1,5.2,FSI_Report_2017,0.7842105472704444
dang_0168,20.723505,73.563252,2024-03-18,1.0,152,152.08,very_dense,Teak,0.8142,0.6,0.2007,0.2943,0.1421,0.3417,2.9887,1.4662,0.1893,0.3283,83.67,Tropical Deciduous,585.7,19.6,Satellite_Analysis,0.8826616329543644
dang_0169,20.95179,73.837772,2024-03-17,1.0,179,179.25,very_dense,Teak,0.819,0.6,0.1285,0.2941,0.0997,0.3421,4.6654,2.2868,0.1927,0.3984,87.79,Teak Plantation,691.1,9.1,DAIICT_Study_2019,0.920064634755039
dang_0170,20.533474,73.811337,2024-03-26,1.0,140,140.57,very_dense,Teak,0.8244,0.6,0.1382,0.2547,0.1195,0.4039,4.339,1.8422,0.1929,0.3901,79.82,Teak Plantation,884.4,10.8,FSI_Report_2017,0.7675378597996383
dang_0171,20.892778,73.983053,2024-03-18,1.0,170,170.87,very_dense,Teak,0.7748,0.5661,0.1185,0.2036,0.1726,0.471,4.7751,1.717,0.0843,0.2903,75.55,Tropical Deciduous,955.6,25.5,FSI_Report_2017,0.9617759072481336
dang_0172,20.511198,73.739436,2024-03-13,1.0,140,140.02,very_dense,Teak,0.8352,0.6,0.1984,0.2932,0.1295,0.3434,3.022,1.4769,0.1269,0.2445,85.89,Tropical Deciduous,181.0,2.0,DAIICT_Study_2019,0.9739297592241607
dang_0173,20.811961,73.999458,2024-03-29,1.0,162,162.56,very_dense,Teak,0.7538,0.6,0.1479,0.1787,0.1718,0.5409,4.0539,1.2077,0.0653,0.2518,75.52,Tropical Deciduous,184.2,6.1,Satellite_Analysis,0.8893685397917735
dang_0174,20.978568,73.790639,2024-03-11,1.0,162,162.53,very_dense,Teak,0.7641,0.5911,0.2047,0.1716,0.123,0.55,2.8859,0.8376,0.1856,0.3538,80.02,Teak Plantation,932.0,31.1,DAIICT_Study_2019,0.8606859947366724
dang_0175,20.625918,73.645302,2024-03-16,1.0,174,174.2,very_dense,Teak,0.7311,0.5458,0.1376,0.2911,0.1307,0.3042,3.9639,2.1144,0.1114,0.3433,90.9,Tropical Deciduous,808.9,27.0,Field_Survey_2024,0.9205208436243424
dang_0176,20.940735,73.769022,2024-03-24,1.0,151,151.6,very_dense,Teak,0.8397,0.6,0.1528,0.2298,0.139,0.4461,3.9248,1.5032,0.0592,0.2087,88.08,Tropical Deciduous,343.4,0.4,DAIICT_Study_2019,0.8255221910352573
dang_0177,20.522729,73.592146,2024-03-12,1.0,148,148.97,very_dense,Kudi,0.7995,0.6,0.195,0.2134,0.1103,0.4752,3.0753,1.0937,0.0988,0.3138,90.42,Tropical Deciduous,502.4,31.6,Satellite_Analysis,0.8634508198441745
dang_0178,20.87903,73.694861,2024-03-21,1.0,145,145.98,very_dense,Bamboo,0.7571,0.5957,0.1983,0.1531,0.1069,0.591,3.0033,0.7719,0.1276,0.1807,85.71,Tropical Deciduous,493.6,33.2,Field_Survey_2024,0.9607147361673123
dang_0179,20.780535,73.891846,2024-03-25,1.0,146,146.88,very_dense,Teak,0.8459,0.6,0.1121,0.177,0.0898,0.5443,5.3455,1.5772,0.1705,0.1366,73.13,Teak Plantation,477.4,1.1,FSI_Report_2017,0.9698007478055527
dang_0180,20.604654,73.833094,2024-03-21,1.0,174,174.26,very_dense,Teak,0.8052,0.6,0.1647,0.2921,0.1296,0.3452,3.6418,1.7727,0.1071,0.1489,89.66,Teak Plantation,515.1,0.9,Satellite_Analysis,0.9632258966917725
dang_0181,20.853387,73.988182,2024-03-29,1.0,143,143.9,very_dense,Teak,0.7838,0.6,0.1855,0.2301,0.1341,0.4455,3.2334,1.2402,0.1144,0.1927,82.06,Tropical Deciduous,1063.4,25.0,Satellite_Analysis,0.8103630554016832
dang_0182,20.94249,73.906108,2024-03-04,1.0,165,165.0,very_dense,Teak,0.7475,0.6,0.1759,0.1606,0.1113,0.5776,3.409,0.9127,0.1903,0.3552,94.55,Teak Plantation,385.1,5.7,FSI_Report_2017,0.8034678792498555
dang_0183,20.694593,73.592303,2024-03-12,1.0,164,164.85,very_dense,Teak,0.7501,0.6,0.1654,0.1603,0.1584,0.5783,3.6249,0.9682,0.0929,0.2298,87.14,Tropical Deciduous,203.8,13.1,Satellite_Analysis,0.8184628363637423
dang_0184,20.837041,73.816389,2024-03-14,1.0,171,171.24,very_dense,Teak,0.8178,0.6,0.2037,0.1988,0.1741,0.5022,2.9441,0.9754,0.1872,0.1034,81.25,Teak Plantation,248.0,19.2,Satellite_Analysis,0.8515015558493458
dang_0185,20.592693,73.790924,2024-03-17,1.0,153,153.86,very_dense,Teak,0.7596,0.5822,0.1426,0.2225,0.1069,0.447,4.0788,1.5585,0.0931,0.297,94.21,Teak Plantation,223.1,2.6,Satellite_Analysis,0.8222585049421516
dang_0186,20.543106,73.799494,2024-03-20,1.0,143,143.68,very_dense,Teak,0.783,0.6,0.1855,0.206,0.1364,0.4888,3.2332,1.11,0.1176,0.3016,84.59,Tropical Deciduous,387.0,0.1,FSI_Report_2017,0.8360689430199834
dang_0187,20.724221,73.806211,2024-03-27,1.0,169,169.46,very_dense,Teak,0.8324,0.6,0.159,0.2552,0.148,0.4032,3.7706,1.6036,0.1112,0.1046,84.57,Tropical Deciduous,577.7,33.5,DAIICT_Study_2019,0.8927464989877747
dang_0188,20.592047,73.836812,2024-03-16,1.0,166,166.6,very_dense,Kalam,0.7747,0.6,0.1503,0.2835,0.0884,0.3582,3.9896,1.8851,0.1711,0.3584,90.43,Tropical Deciduous,566.5,34.9,FSI_Report_2017,0.9253809057316145
dang_0189,20.836634,73.851251,2024-03-13,1.0,143,143.66,very_dense,Teak,0.7299,0.6,0.2049,0.1521,0.1048,0.5955,2.9268,0.7417,0.0822,0.1812,76.19,Tropical Deciduous,586.0,25.6,Field_Survey_2024,0.9191783856016209
dang_0190,20.537567,73.978643,2024-03-10,1.0,175,175.4,very_dense,Sadad,0.7575,0.6,0.1511,0.268,0.1197,0.3824,3.9687,1.7728,0.127,0.176,94.69,Tropical Deciduous,882.2,15.0,FSI_Report_2017,0.9373174204282049
dang_0191,20.665639,73.934778,2024-03-01,1.0,175,175.81,very_dense,Sadad,0.8,0.6,0.1554,0.2445,0.1048,0.4208,3.8574,1.5721,0.1558,0.2283,81.06,Teak Plantation,1039.5,2.2,Satellite_Analysis,0.7574024127395425
dang_0192,20.7216,73.506139,2024-03-04,1.0,163,163.61,very_dense,Teak,0.7611,0.6,0.1245,0.1815,0.1081,0.5354,4.8159,1.4568,0.1569,0.1034,80.22,Teak Plantation,256.3,18.1,Field_Survey_2024,0.7609787716261139
dang_0193,20.87524,73.861263,2024-03-15,1.0,167,167.41,very_dense,Kher,0.7166,0.5589,0.166,0.1875,0.1315,0.4975,3.3644,1.1287,0.1303,0.2071,78.84,Teak Plantation,899.8,10.8,Satellite_Analysis,0.9315580809583848
dang_0194,20.662156,73.675154,2024-03-10,1.0,150,150.86,very_dense,Kher,0.7348,0.5727,0.2199,0.1616,0.1629,0.5597,2.603,0.7347,0.1023,0.2565,89.86,Teak Plantation,477.5,16.2,DAIICT_Study_2019,0.8726081291346653
dang_0195,20.646532,73.728406,2024-03-23,1.0,147,147.17,very_dense,Teak,0.8041,0.6,0.1205,0.1748,0.0802,0.5487,4.974,1.449,0.1578,0.3197,82.87,Tropical Deciduous,229.4,0.7,FSI_Report_2017,0.8829723549652877
dang_0196,20.618932,73.675076,2024-03-28,1.0,163,163.29,very_dense,Kudi,0.7178,0.5518,0.1658,0.175,0.1044,0.5183,3.327,1.0553,0.0901,0.2007,88.73,Tropical Deciduous,1086.9,14.5,Field_Survey_2024,0.7620949778493067
dang_0197,20.840846,73.704351,2024-03-10,1.0,146,146.87,very_dense,Kalam,0.775,0.6,0.2045,0.2447,0.1333,0.4206,2.9319,1.1958,0.0673,0.2817,72.93,Tropical Deciduous,285.7,24.2,FSI_Report_2017,0.8087221742693923
dang_0198,20.950776,73.598854,2024-03-17,1.0,178,178.06,very_dense,Teak,0.8165,0.6,0.1908,0.251,0.1208,0.4101,3.1432,1.3148,0.1828,0.1666,87.87,Teak Plantation,844.8,24.4,Field_Survey_2024,0.8968214901236599
dang_0199,20.939867,73.598407,2024-03-12,1.0,153,153.35,very_dense,Teak,0.8187,0.6,0.1227,0.2782,0.1683,0.3663,4.885,2.2654,0.1199,0.1227,79.7,Teak Plantation,1006.7,7.1,FSI_Report_2017,0.9476118347254555
dang_0200,20.693945,73.770377,2024-03-04,1.0,173,173.92,very_dense,Kalam,0.7818,0.6,0.1605,0.227,0.1789,0.451,3.7361,1.4135,0.0847,0.3828,71.07,Tropical Deciduous,216.5,25.5,Field_Survey_2024,0.9609061813517226
dang_0201,20.686374,73.682808,2024-03-11,1.0,166,166.27,very_dense,Sadad,0.8063,0.5846,0.1299,0.2493,0.1284,0.4021,4.4981,1.9177,0.0508,0.3413,89.32,Tropical Deciduous,213.1,26.8,DAIICT_Study_2019,0.8650964840420687
dang_0202,20.877761,73.903166,2024-03-26,1.0,170,170.34,very_dense,Sadad,0.7022,0.542,0.2107,0.208,0.1462,0.4453,2.5718,0.9868,0.102,0.2172,73.97,Tropical Deciduous,725.1,15.2,Field_Survey_2024,0.8754590735297855
dang_0203,20.771177,73.880427,2024-03-12,1.0,158,158.96,very_dense,Kalam,0.8075,0.6,0.128,0.1971,0.1042,0.5054,4.6843,1.5386,0.0822,0.2275,92.7,Tropical Deciduous,328.5,2.7,Field_Survey_2024,0.9416014151458679
dang_0204,20.913315,73.830229,2024-03-17,1.0,150,150.88,very_dense,Teak,0.8039,0.6,0.2028,0.2455,0.1125,0.4193,2.9578,1.21,0.0904,0.1573,87.37,Tropical Deciduous,715.5,9.3,Field_Survey_2024,0.8736536581718916
dang_0205,20.891092,73.881741,2024-03-06,1.0,171,171.47,very_dense,Kalam,0.816,0.6,0.1202,0.1826,0.1264,0.5333,4.9856,1.5172,0.0896,0.2246,92.21,Teak Plantation,748.5,30.0,Field_Survey_2024,0.868877460873583
dang_0206,20.5984,73.756368,2024-03-29,1.0,157,157.46,very_dense,Teak,0.8,0.5894,0.1848,0.2719,0.1507,0.3686,3.188,1.4706,0.1951,0.348,92.58,Teak Plantation,911.3,23.6,FSI_Report_2017,0.9581693286850194
dang_0207,20.786151,73.649539,2024-03-13,1.0,145,145.2,very_dense,Teak,0.7034,0.5581,0.2174,0.2349,0.1113,0.4074,2.5662,1.0803,0.1482,0.1696,70.36,Teak Plantation,742.6,26.7,FSI_Report_2017,0.9316845258428524
dang_0208,20.810686,73.781374,2024-03-16,1.0,156,156.59,very_dense,Kalam,0.7604,0.5953,0.1288,0.2457,0.1533,0.4155,4.6171,1.9061,0.1514,0.1415,84.47,Tropical Deciduous,975.0,13.3,DAIICT_Study_2019,0.9590866810630977
dang_0209,20.817558,73.733538,2024-03-21,1.0,179,179.24,very_dense,Teak,0.7974,0.6,0.1823,0.239,0.0853,0.4303,3.2898,1.3103,0.1182,0.3024,86.94,Tropical Deciduous,1044.6,5.9,DAIICT_Study_2019,0.8001968225996654
